F,Tcmp,kappa
[1.11 1.29 0.56 1.16 0.47],0.15,92.74632919026742
[1.11 1.29 0.56 1.16 0.47],0.15,92.87456436412002
[1.11 1.29 0.56 1.16 0.47],0.15,93.00297684159162
[1.11 1.29 0.56 1.16 0.47],0.15,93.13156686783002
[1.11 1.29 0.56 1.16 0.47],0.15,93.26033468832199
[1.11 1.29 0.56 1.16 0.47],0.15,93.38928054889374
[1.11 1.29 0.56 1.16 0.47],0.15,93.51840469571152
[1.11 1.29 0.56 1.16 0.47],0.15,93.64770737528143
[1.11 1.29 0.56 1.16 0.47],0.15,93.7771888344509
[1.11 1.29 0.56 1.16 0.47],0.15,93.90684932040851
[1.11 1.29 0.56 1.16 0.47],0.15,94.03668908068462
[1.11 1.29 0.56 1.16 0.47],0.15,94.16670836315181
[1.11 1.29 0.56 1.16 0.47],0.15,94.29690741602543
[1.11 1.29 0.56 1.16 0.47],0.15,94.42728648786395
[1.11 1.29 0.56 1.16 0.47],0.15,94.55784582756958
[1.11 1.29 0.56 1.16 0.47],0.15,94.68858568438861
[1.11 1.29 0.56 1.16 0.47],0.15,94.819506307912
[1.11 1.29 0.56 1.16 0.47],0.15,94.95060794807577
[1.11 1.29 0.56 1.16 0.47],0.15,95.08189085516155
[1.11 1.29 0.56 1.16 0.47],0.15,95.21335527979699
[1.11 1.29 0.56 1.16 0.47],0.15,95.34500147295626
[1.11 1.29 0.56 1.16 0.47],0.15,95.47682968596055
[1.11 1.29 0.56 1.16 0.47],0.15,95.60884017047857
[1.11 1.29 0.56 1.16 0.47],0.15,95.74103317852716
[1.11 1.29 0.56 1.16 0.47],0.15,95.87340896247102
[1.11 1.29 0.56 1.16 0.47],0.15,96.00596777502439
[1.11 1.29 0.56 1.16 0.47],0.15,96.13870986925069
[1.11 1.29 0.56 1.16 0.47],0.15,96.27163549856327
[1.11 1.29 0.56 1.16 0.47],0.15,96.40474491672587
[1.11 1.29 0.56 1.16 0.47],0.15,96.53803837785307
[1.11 1.29 0.56 1.16 0.47],0.15,96.6715161364108
[1.11 1.29 0.56 1.16 0.47],0.15,96.80517844721683
[1.11 1.29 0.56 1.16 0.47],0.15,96.93902556544126
[1.11 1.29 0.56 1.16 0.47],0.15,97.07305774660699
[1.11 1.29 0.56 1.16 0.47],0.15,97.20727524659024
[1.11 1.29 0.56 1.16 0.47],0.15,97.34167832162098
[1.11 1.29 0.56 1.16 0.47],0.15,97.47626722828348
[1.11 1.29 0.56 1.16 0.47],0.15,97.61104222351675
[1.11 1.29 0.56 1.16 0.47],0.15,97.7460035646151
[1.11 1.29 0.56 1.16 0.47],0.15,97.88115150922874
[1.11 1.29 0.56 1.16 0.47],0.15,98.01648631536354
[1.11 1.29 0.56 1.16 0.47],0.15,98.1520082413827
[1.11 1.29 0.56 1.16 0.47],0.15,98.28771754600646
[1.11 1.29 0.56 1.16 0.47],0.15,98.42361448831274
[1.11 1.29 0.56 1.16 0.47],0.15,98.55969932773768
[1.11 1.29 0.56 1.16 0.47],0.15,98.69597232407617
[1.11 1.29 0.56 1.16 0.47],0.15,98.83243373748226
[1.11 1.29 0.56 1.16 0.47],0.15,98.9690838284697
[1.11 1.29 0.56 1.16 0.47],0.15,99.1059228579125
[1.11 1.29 0.56 1.16 0.47],0.15,99.24295108704527
[1.11 1.29 0.56 1.16 0.47],0.15,99.3801687774639
[1.11 1.29 0.56 1.16 0.47],0.15,99.5175761911259
[1.11 1.29 0.56 1.16 0.47],0.15,99.65517359035104
[1.11 1.29 0.56 1.16 0.47],0.15,99.79296123782174
[1.11 1.29 0.56 1.16 0.47],0.15,99.93093939658365
[1.11 1.29 0.56 1.16 0.47],0.15,100.06910833004609
[1.11 1.29 0.56 1.16 0.47],0.15,100.2074683019828
[1.11 1.29 0.56 1.16 0.47],0.15,100.3460195765316
[1.11 1.29 0.56 1.16 0.47],0.15,100.48476241819615
[1.11 1.29 0.56 1.16 0.47],0.15,100.62369709184563
[1.11 1.29 0.56 1.16 0.47],0.15,100.76282386271538
[1.11 1.29 0.56 1.16 0.47],0.15,100.90214299640753
[1.11 1.29 0.56 1.16 0.47],0.15,101.04165475889143
[1.11 1.29 0.56 1.16 0.47],0.15,101.18135941650412
[1.11 1.29 0.56 1.16 0.47],0.15,101.32125723595098
[1.11 1.29 0.56 1.16 0.47],0.15,101.46134848430609
[1.11 1.29 0.56 1.16 0.47],0.15,101.60163342901278
[1.11 1.29 0.56 1.16 0.47],0.15,101.7421123378842
[1.11 1.29 0.56 1.16 0.47],0.15,101.88278547910377
[1.11 1.29 0.56 1.16 0.47],0.15,102.02365312122575
[1.11 1.29 0.56 1.16 0.47],0.15,102.16471553317565
[1.11 1.29 0.56 1.16 0.47],0.15,102.30597298425086
[1.11 1.29 0.56 1.16 0.47],0.15,102.44742574412108
[1.11 1.29 0.56 1.16 0.47],0.15,102.58907408282911
[1.11 1.29 0.56 1.16 0.47],0.15,102.73091827079047
[1.11 1.29 0.56 1.16 0.47],0.15,102.87295857879519
[1.11 1.29 0.56 1.16 0.47],0.15,103.01519527800752
[1.11 1.29 0.56 1.16 0.47],0.15,103.15762863996663
[1.11 1.29 0.56 1.16 0.47],0.15,103.30025893658711
[1.11 1.29 0.56 1.16 0.47],0.15,103.44308644015955
[1.11 1.29 0.56 1.16 0.47],0.15,103.58611142335097
[1.11 1.29 0.56 1.16 0.47],0.15,103.72933415920544
[1.11 1.29 0.56 1.16 0.47],0.15,103.87275492114452
[1.11 1.29 0.56 1.16 0.47],0.15,104.01637398296783
[1.11 1.29 0.56 1.16 0.47],0.15,104.16019161885357
[1.11 1.29 0.56 1.16 0.47],0.15,104.30420810335899
[1.11 1.29 0.56 1.16 0.47],0.15,104.44842371142099
[1.11 1.29 0.56 1.16 0.47],0.15,104.5928387183566
[1.11 1.29 0.56 1.16 0.47],0.15,104.73745339986353
[1.11 1.29 0.56 1.16 0.47],0.15,104.88226803202086
[1.11 1.29 0.56 1.16 0.47],0.15,105.02728289128876
[1.11 1.29 0.56 1.16 0.47],0.15,105.17249825451033
[1.11 1.29 0.56 1.16 0.47],0.15,105.31791439891119
[1.11 1.29 0.56 1.16 0.47],0.15,105.46353160210025
[1.11 1.29 0.56 1.16 0.47],0.15,105.60935014207028
[1.11 1.29 0.56 1.16 0.47],0.15,105.75537029719844
[1.11 1.29 0.56 1.16 0.47],0.15,105.90159234624673
[1.11 1.29 0.56 1.16 0.47],0.15,106.04801656836261
[1.11 1.29 0.56 1.16 0.47],0.15,106.19464324307953
[1.11 1.29 0.56 1.16 0.47],0.15,106.34147265031736
[1.11 1.29 0.56 1.16 0.47],0.15,106.48850507038307
[1.11 1.29 0.56 1.16 0.47],0.15,106.63574078397116
[1.11 1.29 0.56 1.16 0.47],0.15,106.78318007216424
[1.11 1.29 0.56 1.16 0.47],0.15,106.93082321643357
[1.11 1.29 0.56 1.16 0.47],0.15,107.07867049863954
[1.11 1.29 0.56 1.16 0.47],0.15,107.22672220103232
[1.11 1.29 0.56 1.16 0.47],0.15,107.37497860625248
[1.11 1.29 0.56 1.16 0.47],0.15,107.52343999733078
[1.11 1.29 0.56 1.16 0.47],0.15,107.67210665768994
[1.11 1.29 0.56 1.16 0.47],0.15,107.82097887114435
[1.11 1.29 0.56 1.16 0.47],0.15,107.97005692190078
[1.11 1.29 0.56 1.16 0.47],0.15,108.119341094559
[1.11 1.29 0.56 1.16 0.47],0.15,108.26883167411226
[1.11 1.29 0.56 1.16 0.47],0.15,108.41852894594786
[1.11 1.29 0.56 1.16 0.47],0.15,108.56843319584766
[1.11 1.29 0.56 1.16 0.47],0.15,108.7185447099887
[1.11 1.29 0.56 1.16 0.47],0.15,108.86886377494369
[1.11 1.29 0.56 1.16 0.47],0.15,109.01939067768154
[1.11 1.29 0.56 1.16 0.47],0.15,109.17012570556797
[1.11 1.29 0.56 1.16 0.47],0.15,109.32106914636599
[1.11 1.29 0.56 1.16 0.47],0.15,109.47222128823651
[1.11 1.29 0.56 1.16 0.47],0.15,109.62358241973885
[1.11 1.29 0.56 1.16 0.47],0.15,109.77515282983134
[1.11 1.29 0.56 1.16 0.47],0.15,109.926932807872
[1.11 1.29 0.56 1.16 0.47],0.15,110.07892264361831
[1.11 1.29 0.56 1.16 0.47],0.15,110.23112262722903
[1.11 1.29 0.56 1.16 0.47],0.15,110.38353304926386
[1.11 1.29 0.56 1.16 0.47],0.15,110.53615420068431
[1.11 1.29 0.56 1.16 0.47],0.15,110.6889863728541
[1.11 1.29 0.56 1.16 0.47],0.15,110.84202985753987
[1.11 1.29 0.56 1.16 0.47],0.15,110.99528494691164
[1.11 1.29 0.56 1.16 0.47],0.15,111.1487519335434
[1.11 1.29 0.56 1.16 0.47],0.15,111.30243111041365
[1.11 1.29 0.56 1.16 0.47],0.15,111.45632277090603
[1.11 1.29 0.56 1.16 0.47],0.15,111.61042720880975
[1.11 1.29 0.56 1.16 0.47],0.15,111.76474471832027
[1.11 1.29 0.56 1.16 0.47],0.15,111.91927559403983
[1.11 1.29 0.56 1.16 0.47],0.15,112.07402013097797
[1.11 1.29 0.56 1.16 0.47],0.15,112.22897862455213
[1.11 1.29 0.56 1.16 0.47],0.15,112.38415137058844
[1.11 1.29 0.56 1.16 0.47],0.15,112.53953866532137
[1.11 1.29 0.56 1.16 0.47],0.15,112.69514080539565
[1.11 1.29 0.56 1.16 0.47],0.15,112.85095808786598
[1.11 1.29 0.56 1.16 0.47],0.15,113.00699081019769
[1.11 1.29 0.56 1.16 0.47],0.15,113.16323927026748
[1.11 1.29 0.56 1.16 0.47],0.15,113.3197037663639
[1.11 1.29 0.56 1.16 0.47],0.15,113.47638459718789
[1.11 1.29 0.56 1.16 0.47],0.15,113.6332820618534
[1.11 1.29 0.56 1.16 0.47],0.15,113.79039645988796
[1.11 1.29 0.56 1.16 0.47],0.15,113.94772809123324
[1.11 1.29 0.56 1.16 0.47],0.15,114.10527725624561
[1.11 1.29 0.56 1.16 0.47],0.15,114.26304425569674
[1.11 1.29 0.56 1.16 0.47],0.15,114.42102939077415
[1.11 1.29 0.56 1.16 0.47],0.15,114.57923296308178
[1.11 1.29 0.56 1.16 0.47],0.15,114.73765527464063
[1.11 1.29 0.56 1.16 0.47],0.15,114.89629662788923
[1.11 1.29 0.56 1.16 0.47],0.15,115.05515732568455
[1.11 1.29 0.56 1.16 0.47],0.15,115.21423767130158
[1.11 1.29 0.56 1.16 0.47],0.15,115.37353796843534
[1.11 1.29 0.56 1.16 0.47],0.15,115.53305852120052
[1.11 1.29 0.56 1.16 0.47],0.15,115.6927996341323
[1.11 1.29 0.56 1.16 0.47],0.15,115.8527616121869
[1.11 1.29 0.56 1.16 0.47],0.15,116.0129447607422
[1.11 1.29 0.56 1.16 0.47],0.15,116.17334938559831
[1.11 1.29 0.56 1.16 0.47],0.15,116.33397579297818
[1.11 1.29 0.56 1.16 0.47],0.15,116.49482428952808
[1.11 1.29 0.56 1.16 0.47],0.15,116.65589518231836
[1.11 1.29 0.56 1.16 0.47],0.15,116.81718877884386
[1.11 1.29 0.56 1.16 0.47],0.15,116.97870538702462
[1.11 1.29 0.56 1.16 0.47],0.15,117.1404453152064
[1.11 1.29 0.56 1.16 0.47],0.15,117.30240887216134
[1.11 1.29 0.56 1.16 0.47],0.15,117.4645963670884
[1.11 1.29 0.56 1.16 0.47],0.15,117.62700810961418
[1.11 1.29 0.56 1.16 0.47],0.15,117.78964440979352
[1.11 1.29 0.56 1.16 0.47],0.15,117.95250557810931
[1.11 1.29 0.56 1.16 0.47],0.15,118.11559192547439
[1.11 1.29 0.56 1.16 0.47],0.15,118.27890376323127
[1.11 1.29 0.56 1.16 0.47],0.15,118.44244140315293
[1.11 1.29 0.56 1.16 0.47],0.15,118.60620515744344
[1.11 1.29 0.56 1.16 0.47],0.15,118.77019533873849
[1.11 1.29 0.56 1.16 0.47],0.15,118.93441226010609
[1.11 1.29 0.56 1.16 0.47],0.15,119.09885623504708
[1.11 1.29 0.56 1.16 0.47],0.15,119.26352757749575
[1.11 1.29 0.56 1.16 0.47],0.15,119.42842660182049
[1.11 1.29 0.56 1.16 0.47],0.15,119.5935536228243
[1.11 1.29 0.56 1.16 0.47],0.15,119.75890895574548
[1.11 1.29 0.56 1.16 0.47],0.15,119.92449291625819
[1.11 1.29 0.56 1.16 0.47],0.15,120.090305820473
[1.11 1.29 0.56 1.16 0.47],0.15,120.25634798493765
[1.11 1.29 0.56 1.16 0.47],0.15,120.42261972663769
[1.11 1.29 0.56 1.16 0.47],0.15,120.58912136299628
[1.11 1.29 0.56 1.16 0.47],0.15,120.75585321187619
[1.11 1.29 0.56 1.16 0.47],0.15,120.9228155915794
[1.11 1.29 0.56 1.16 0.47],0.15,121.09000882084804
[1.11 1.29 0.56 1.16 0.47],0.15,121.25743321886492
[1.11 1.29 0.56 1.16 0.47],0.15,121.42508910525416
[1.11 1.29 0.56 1.16 0.47],0.15,121.59297680008181
[1.11 1.29 0.56 1.16 0.47],0.15,121.76109662385647
[1.11 1.29 0.56 1.16 0.47],0.15,121.9294488975299
[1.11 1.29 0.56 1.16 0.47],0.15,122.09803394249757
[1.11 1.29 0.56 1.16 0.47],0.15,122.26685208059936
[1.11 1.29 0.56 1.16 0.47],0.15,122.43590363412018
[1.11 1.29 0.56 1.16 0.47],0.15,122.60518892579046
[1.11 1.29 0.56 1.16 0.47],0.15,122.77470827878692
[1.11 1.29 0.56 1.16 0.47],0.15,122.9444620167331
[1.11 1.29 0.56 1.16 0.47],0.15,123.11445046369995
[1.11 1.29 0.56 1.16 0.47],0.15,123.28467394420684
[1.11 1.29 0.56 1.16 0.47],0.15,123.455132783221
[1.11 1.29 0.56 1.16 0.47],0.15,123.62582730615975
[1.11 1.29 0.56 1.16 0.47],0.15,123.79675783889012
[1.11 1.29 0.56 1.16 0.47],0.15,123.96792470772967
[1.11 1.29 0.56 1.16 0.47],0.15,124.13932823944712
[1.11 1.29 0.56 1.16 0.47],0.15,124.31096876126308
[1.11 1.29 0.56 1.16 0.47],0.15,124.48284660085051
[1.11 1.29 0.56 1.16 0.47],0.15,124.65496208633543
[1.11 1.29 0.56 1.16 0.47],0.15,124.82731554629758
[1.11 1.29 0.56 1.16 0.47],0.15,124.999907309771
[1.11 1.29 0.56 1.16 0.47],0.15,125.17273770624465
[1.11 1.29 0.56 1.16 0.47],0.15,125.34580706566304
[1.11 1.29 0.56 1.16 0.47],0.15,125.51911571842693
[1.11 1.29 0.56 1.16 0.47],0.15,125.69266399539386
[1.11 1.29 0.56 1.16 0.47],0.15,125.86645222787884
[1.11 1.29 0.56 1.16 0.47],0.15,126.04048074765498
[1.11 1.29 0.56 1.16 0.47],0.15,126.21474988695438
[1.11 1.29 0.56 1.16 0.47],0.15,126.38925997846769
[1.11 1.29 0.56 1.16 0.47],0.15,126.56401135534635
[1.11 1.29 0.56 1.16 0.47],0.15,126.7390043512022
[1.11 1.29 0.56 1.16 0.47],0.15,126.91423930010828
[1.11 1.29 0.56 1.16 0.47],0.15,127.08971653659958
[1.11 1.29 0.56 1.16 0.47],0.15,127.26543639567363
[1.11 1.29 0.56 1.16 0.47],0.15,127.44139921279115
[1.11 1.29 0.56 1.16 0.47],0.15,127.61760532387665
[1.11 1.29 0.56 1.16 0.47],0.15,127.79405506531911
[1.11 1.29 0.56 1.16 0.47],0.15,127.97074877397266
[1.11 1.29 0.56 1.16 0.47],0.15,128.14768678715714
[1.11 1.29 0.56 1.16 0.47],0.15,128.32486944265878
[1.11 1.29 0.56 1.16 0.47],0.15,128.50229707873086
[1.11 1.29 0.56 1.16 0.47],0.15,128.67997003409437
[1.11 1.29 0.56 1.16 0.47],0.15,128.85788864793858
[1.11 1.29 0.56 1.16 0.47],0.15,129.03605325992203
[1.11 1.29 0.56 1.16 0.47],0.15,129.21446421017208
[1.11 1.29 0.56 1.16 0.47],0.15,129.3931218392872
[1.11 1.29 0.56 1.16 0.47],0.15,129.57202648833646
[1.11 1.29 0.56 1.16 0.47],0.15,129.75117849886058
[1.11 1.29 0.56 1.16 0.47],0.15,129.9305782128724
[1.11 1.29 0.56 1.16 0.47],0.15,130.1102259728578
[1.11 1.29 0.56 1.16 0.47],0.15,130.29012212177602
[1.11 1.29 0.56 1.16 0.47],0.15,130.47026700306063
[1.11 1.29 0.56 1.16 0.47],0.15,130.65066096061997
[1.11 1.29 0.56 1.16 0.47],0.15,130.83130433883792
[1.11 1.29 0.56 1.16 0.47],0.15,131.0121974825745
[1.11 1.29 0.56 1.16 0.47],0.15,131.19334073716655
[1.11 1.29 0.56 1.16 0.47],0.15,131.37473444842837
[1.11 1.29 0.56 1.16 0.47],0.15,131.55637896265247
[1.11 1.29 0.56 1.16 0.47],0.15,131.7382746266101
[1.11 1.29 0.56 1.16 0.47],0.15,131.92042178755196
[1.11 1.29 0.56 1.16 0.47],0.15,132.10282079320916
[1.11 1.29 0.56 1.16 0.47],0.15,132.28547199179283
[1.11 1.29 0.56 1.16 0.47],0.15,132.4683757319963
[1.11 1.29 0.56 1.16 0.47],0.15,132.6515323629948
[1.11 1.29 0.56 1.16 0.47],0.15,132.83494223444626
[1.11 1.29 0.56 1.16 0.47],0.15,133.0186056964922
[1.11 1.29 0.56 1.16 0.47],0.15,133.20252309975814
[1.11 1.29 0.56 1.16 0.47],0.15,133.38669479535443
[1.11 1.29 0.56 1.16 0.47],0.15,133.5711211348769
[1.11 1.29 0.56 1.16 0.47],0.15,133.7558024704075
[1.11 1.29 0.56 1.16 0.47],0.15,133.94073915451497
[1.11 1.29 0.56 1.16 0.47],0.15,134.12593154025555
[1.11 1.29 0.56 1.16 0.47],0.15,134.3113799811736
[1.11 1.29 0.56 1.16 0.47],0.15,134.49708483130235
[1.11 1.29 0.56 1.16 0.47],0.15,134.68304644516448
[1.11 1.29 0.56 1.16 0.47],0.15,134.8692651777729
[1.11 1.29 0.56 1.16 0.47],0.15,135.05574138463163
[1.11 1.29 0.56 1.16 0.47],0.15,135.24247542173535
[1.11 1.29 0.56 1.16 0.47],0.15,135.4294676455719
[1.11 1.29 0.56 1.16 0.47],0.15,135.61671841312162
[1.11 1.29 0.56 1.16 0.47],0.15,135.80422808185847
[1.11 1.29 0.56 1.16 0.47],0.15,135.99199700975072
[1.11 1.29 0.56 1.16 0.47],0.15,136.1800255552615
[1.11 1.29 0.56 1.16 0.47],0.15,136.36831407734957
[1.11 1.29 0.56 1.16 0.47],0.15,136.55686293547012
[1.11 1.29 0.56 1.16 0.47],0.15,136.74567248957518
[1.11 1.29 0.56 1.16 0.47],0.15,136.9347431001146
[1.11 1.29 0.56 1.16 0.47],0.15,137.1240751280365
[1.11 1.29 0.56 1.16 0.47],0.15,137.31366893478813
[1.11 1.29 0.56 1.16 0.47],0.15,137.50352488231644
[1.11 1.29 0.56 1.16 0.47],0.15,137.6936433330689
[1.11 1.29 0.56 1.16 0.47],0.15,137.88402464999405
[1.11 1.29 0.56 1.16 0.47],0.15,138.07466919654226
[1.11 1.29 0.56 1.16 0.47],0.15,138.26557733666672
[1.11 1.29 0.56 1.16 0.47],0.15,138.45674943482302
[1.11 1.29 0.56 1.16 0.47],0.15,138.6481858559715
[1.11 1.29 0.56 1.16 0.47],0.15,138.83988696557677
[1.11 1.29 0.56 1.16 0.47],0.15,139.0318531296088
[1.11 1.29 0.56 1.16 0.47],0.15,139.22408471454355
[1.11 1.29 0.56 1.16 0.47],0.15,139.4165820873637
[1.11 1.29 0.56 1.16 0.47],0.15,139.60934561555933
[1.11 1.29 0.56 1.16 0.47],0.15,139.80237566712864
[1.11 1.29 0.56 1.16 0.47],0.15,139.9956726105786
[1.11 1.29 0.56 1.16 0.47],0.15,140.18923681492572
[1.11 1.29 0.56 1.16 0.47],0.15,140.38306864969675
[1.11 1.29 0.56 1.16 0.47],0.15,140.5771684849293
[1.11 1.29 0.56 1.16 0.47],0.15,140.7715366911727
[1.11 1.29 0.56 1.16 0.47],0.15,140.96617363948857
[1.11 1.29 0.56 1.16 0.47],0.15,141.16107970145154
[1.11 1.29 0.56 1.16 0.47],0.15,141.35625524915008
[1.11 1.29 0.56 1.16 0.47],0.15,141.55170065518732
[1.11 1.29 0.56 1.16 0.47],0.15,141.74741629268075
[1.11 1.29 0.56 1.16 0.47],0.15,141.94340253526468
[1.11 1.29 0.56 1.16 0.47],0.15,142.1396597570896
[1.11 1.29 0.56 1.16 0.47],0.15,142.33618833282338
[1.11 1.29 0.56 1.16 0.47],0.15,142.53298863765198
[1.11 1.29 0.56 1.16 0.47],0.15,142.73006104728
[1.11 1.29 0.56 1.16 0.47],0.15,142.9274059379316
[1.11 1.29 0.56 1.16 0.47],0.15,143.1250236863511
[1.11 1.29 0.56 1.16 0.47],0.15,143.32291466980368
[1.11 1.29 0.56 1.16 0.47],0.15,143.52107926607619
[1.11 1.29 0.56 1.16 0.47],0.15,143.71951785347775
[1.11 1.29 0.56 1.16 0.47],0.15,143.9182308108407
[1.11 1.29 0.56 1.16 0.47],0.15,144.117218517521
[1.11 1.29 0.56 1.16 0.47],0.15,144.31648135339924
[1.11 1.29 0.56 1.16 0.47],0.15,144.5160196988812
[1.11 1.29 0.56 1.16 0.47],0.15,144.7158339348989
[1.11 1.29 0.56 1.16 0.47],0.15,144.91592444291024
[1.11 1.29 0.56 1.16 0.47],0.15,145.11629160490136
[1.11 1.29 0.56 1.16 0.47],0.15,145.3169358033863
[1.11 1.29 0.56 1.16 0.47],0.15,145.5178574214079
[1.11 1.29 0.56 1.16 0.47],0.15,145.71905684253878
[1.11 1.29 0.56 1.16 0.47],0.15,145.92053445088172
[1.11 1.29 0.56 1.16 0.47],0.15,146.12229063107065
[1.11 1.29 0.56 1.16 0.47],0.15,146.32432576827136
[1.11 1.29 0.56 1.16 0.47],0.15,146.5266402481821
[1.11 1.29 0.56 1.16 0.47],0.15,146.7292344570345
[1.11 1.29 0.56 1.16 0.47],0.15,146.93210878159408
[1.11 1.29 0.56 1.16 0.47],0.15,147.13526360916129
[1.11 1.29 0.56 1.16 0.47],0.15,147.3386993275719
[1.11 1.29 0.56 1.16 0.47],0.15,147.54241632519805
[1.11 1.29 0.56 1.16 0.47],0.15,147.74641499094884
[1.11 1.29 0.56 1.16 0.47],0.15,147.950695714271
[1.11 1.29 0.56 1.16 0.47],0.15,148.15525888515015
[1.11 1.29 0.56 1.16 0.47],0.15,148.36010489411012
[1.11 1.29 0.56 1.16 0.47],0.15,148.5652341322157
[1.11 1.29 0.56 1.16 0.47],0.15,148.77064699107197
[1.11 1.29 0.56 1.16 0.47],0.15,148.97634386282556
[1.11 1.29 0.56 1.16 0.47],0.15,149.1823251401652
[1.11 1.29 0.56 1.16 0.47],0.15,149.38859121632268
[1.11 1.29 0.56 1.16 0.47],0.15,149.5951424850734
[1.11 1.29 0.56 1.16 0.47],0.15,149.80197934073726
[1.11 1.29 0.56 1.16 0.47],0.15,150.00910217817932
[1.11 1.29 0.56 1.16 0.47],0.15,150.21651139281067
[1.11 1.29 0.56 1.16 0.47],0.15,150.42420738058902
[1.11 1.29 0.56 1.16 0.47],0.15,150.63219053801964
[1.11 1.29 0.56 1.16 0.47],0.15,150.84046126215594
[1.11 1.29 0.56 1.16 0.47],0.15,151.0490199506004
[1.11 1.29 0.56 1.16 0.47],0.15,151.2578670015052
[1.11 1.29 0.56 1.16 0.47],0.15,151.46700281357298
[1.11 1.29 0.56 1.16 0.47],0.15,151.67642778605804
[1.11 1.29 0.56 1.16 0.47],0.15,151.8861423187657
[1.11 1.29 0.56 1.16 0.47],0.15,152.09614681205505
[1.11 1.29 0.56 1.16 0.47],0.15,152.3064416668384
[1.11 1.29 0.56 1.16 0.47],0.15,152.51702728458238
[1.11 1.29 0.56 1.16 0.47],0.15,152.7279040673087
[1.11 1.29 0.56 1.16 0.47],0.15,152.93907241759499
[1.11 1.29 0.56 1.16 0.47],0.15,153.15053273857538
[1.11 1.29 0.56 1.16 0.47],0.15,153.36228543394148
[1.11 1.29 0.56 1.16 0.47],0.15,153.57433090794305
[1.11 1.29 0.56 1.16 0.47],0.15,153.78666956538876
[1.11 1.29 0.56 1.16 0.47],0.15,153.99930181164697
[1.11 1.29 0.56 1.16 0.47],0.15,154.2122280526466
[1.11 1.29 0.56 1.16 0.47],0.15,154.42544869487773
[1.11 1.29 0.56 1.16 0.47],0.15,154.63896414539255
[1.11 1.29 0.56 1.16 0.47],0.15,154.852774811806
[1.11 1.29 0.56 1.16 0.47],0.15,155.06688110229695
[1.11 1.29 0.56 1.16 0.47],0.15,155.28128342560768
[1.11 1.29 0.56 1.16 0.47],0.15,155.49598219104655
[1.11 1.29 0.56 1.16 0.47],0.15,155.7109778084876
[1.11 1.29 0.56 1.16 0.47],0.15,155.9262706883715
[1.11 1.29 0.56 1.16 0.47],0.15,156.1418612417064
[1.11 1.29 0.56 1.16 0.47],0.15,156.35774988006884
[1.11 1.29 0.56 1.16 0.47],0.15,156.5739370156043
[1.11 1.29 0.56 1.16 0.47],0.15,156.79042306102818
[1.11 1.29 0.56 1.16 0.47],0.15,157.00720842962653
[1.11 1.29 0.56 1.16 0.47],0.15,157.22429353525678
[1.11 1.29 0.56 1.16 0.47],0.15,157.44167879234857
[1.11 1.29 0.56 1.16 0.47],0.15,157.65936461590462
[1.11 1.29 0.56 1.16 0.47],0.15,157.8773514215014
[1.11 1.29 0.56 1.16 0.47],0.15,158.09563962528995
[1.11 1.29 0.56 1.16 0.47],0.15,158.31422964399675
[1.11 1.29 0.56 1.16 0.47],0.15,158.53312189492448
[1.11 1.29 0.56 1.16 0.47],0.15,158.75231679595302
[1.11 1.29 0.56 1.16 0.47],0.15,158.9718147655392
[1.11 1.29 0.56 1.16 0.47],0.15,159.19161622271926
[1.11 1.29 0.56 1.16 0.47],0.15,159.41172158710862
[1.11 1.29 0.56 1.16 0.47],0.15,159.6321312789028
[1.11 1.29 0.56 1.16 0.47],0.15,159.85284571887829
[1.11 1.29 0.56 1.16 0.47],0.15,160.0738653283934
[1.11 1.29 0.56 1.16 0.47],0.15,160.29519052938906
[1.11 1.29 0.56 1.16 0.47],0.15,160.51682174438955
[1.11 1.29 0.56 1.16 0.47],0.15,160.73875939650333
[1.11 1.29 0.56 1.16 0.47],0.15,160.9610039094239
[1.11 1.29 0.56 1.16 0.47],0.15,161.18355570743063
[1.11 1.29 0.56 1.16 0.47],0.15,161.4064152153894
[1.11 1.29 0.56 1.16 0.47],0.15,161.6295828587536
[1.11 1.29 0.56 1.16 0.47],0.15,161.85305906356484
[1.11 1.29 0.56 1.16 0.47],0.15,162.07684425645388
[1.11 1.29 0.56 1.16 0.47],0.15,162.30093886464124
[1.11 1.29 0.56 1.16 0.47],0.15,162.52534331593853
[1.11 1.29 0.56 1.16 0.47],0.15,162.75005803874785
[1.11 1.29 0.56 1.16 0.47],0.15,162.97508346206467
[1.11 1.29 0.56 1.16 0.47],0.15,163.20042001547725
[1.11 1.29 0.56 1.16 0.47],0.15,163.42606812916776
[1.11 1.29 0.56 1.16 0.47],0.15,163.65202823391326
[1.11 1.29 0.56 1.16 0.47],0.15,163.87830076108634
[1.11 1.29 0.56 1.16 0.47],0.15,164.10488614265606
[1.11 1.29 0.56 1.16 0.47],0.15,164.33178481118875
[1.11 1.29 0.56 1.16 0.47],0.15,164.5589971998488
[1.11 1.29 0.56 1.16 0.47],0.15,164.78652374239954
[1.11 1.29 0.56 1.16 0.47],0.15,165.014364873204
[1.11 1.29 0.56 1.16 0.47],0.15,165.24252102722582
[1.11 1.29 0.56 1.16 0.47],0.15,165.47099264003003
[1.11 1.29 0.56 1.16 0.47],0.15,165.69978014778385
[1.11 1.29 0.56 1.16 0.47],0.15,165.92888398725765
[1.11 1.29 0.56 1.16 0.47],0.15,166.15830459582594
[1.11 1.29 0.56 1.16 0.47],0.15,166.38804241146704
